"MULL, GRULINE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5452,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.54,13.76,10.60,12.46,8.36,7.83,12.41,14.41,15.99,2.83,15.97,
February,9.32,3.92,11.01,6.28,4.12,6.44,6.72,6.57,6.18,2.86,0.83,
March,8.80,9.94,3.30,4.19,0.39,3.52,5.88,5.05,8.86,1.63,7.07,
April,2.85,4.63,4.00,4.23,5.72,9.78,3.57,7.35,6.02,3.18,2.81,
May,8.93,4.49,7.65,3.24,4.68,8.60,4.29,3.80,0.83,7.08,3.60,
June,3.41,2.12,5.02,5.30,4.55,2.43,3.93,6.03,6.14,4.90,5.22,
July,5.44,6.08,5.52,6.82,6.84,3.44,5.17,3.19,5.23,5.63,2.68,
August,4.79,4.19,4.97,8.99,6.75,5.32,7.33,3.80,5.68,7.66,8.87,
September,6.02,4.78,3.35,11.68,9.13,5.76,5.34,6.21,6.50,4.45,4.07,
October,8.04,7.93,4.69,14.57,6.32,6.85,8.03,8.08,12.29,11.37,14.87,
November,8.77,5.35,7.84,7.17,7.33,3.66,10.83,7.72,10.68,10.10,10.66,
December,9.81,10.27,10.52,10.91,12.98,7.16,7.72,1.37,11.02,16.49,10.26,
Total,85.72,77.46,78.47,95.84,77.17,70.79,81.22,73.58,95.42,78.18,86.91,
Calc annual,85.72,77.46,78.47,95.84,77.17,70.79,81.22,73.58,95.42,78.18,86.91,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
