"LUNEDALE, CONNYPOT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3729,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,4.60,6.00,6.60,6.20,9.00,1.40,7.10,
February,,,,,1.70,,4.80,2.70,6.40,1.20,1.80,
March,,,,,2.20,-999.00,3.50,6.00,3.00,0.60,3.10,
April,,,,,2.50,5.00,2.10,5.20,1.50,2.60,2.70,
May,,,,,5.60,4.90,4.20,3.80,1.90,2.50,2.90,
June,,,,,6.20,0.30,3.10,5.70,8.00,4.00,4.10,
July,,,,,6.30,2.50,7.50,7.00,6.20,5.90,7.10,
August,,,,,5.80,5.90,5.20,10.50,9.60,6.80,8.10,
September,,,,,6.40,6.10,7.60,8.50,3.00,4.50,5.30,
October,,,,,6.80,6.00,4.60,6.00,7.00,7.50,7.60,
November,,,,,3.30,2.20,6.40,6.50,8.20,7.50,6.20,
December,,,,,7.20,7.00,3.00,1.50,3.10,7.80,3.50,
Total,,,,,58.60,57.80,58.60,69.60,66.90,52.30,59.50,
Calc annual,0.00,0.00,0.00,0.00,58.60,45.90,58.60,69.60,66.90,52.30,59.50,
Difference,NaN,NaN,NaN,NaN,0.00,11.90,0.00,0.00,0.00,0.00,0.00,
