"GRANARD (GARDA STA.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1550942,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,5.46,1.99,4.23,
February,,,,,,,,,4.10,3.59,0.42,
March,,,,,,,,,3.50,0.96,2.61,
April,,,,,,,,,1.80,1.53,0.66,
May,,,,,,,,,1.50,2.95,0.82,
June,,,,,,,,,5.80,2.87,0.93,
July,,,,,,,,,2.10,3.76,2.55,
August,,,,,,,,,4.10,5.86,2.63,
September,,,,,,,,,2.80,1.77,1.28,
October,,,,,,,,,5.88,5.25,2.02,
November,,,,,,,,,5.44,3.85,2.20,
December,,,,,,,,,3.27,6.38,1.71,
Total,,,,,,,,,45.75,40.76,22.06,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.75,40.76,22.06,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
