"DALMENY HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5152/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.61,4.00,2.38,1.60,2.35,2.32,2.85,1.96,4.76,0.75,2.75,
February,2.50,0.43,1.68,2.59,0.53,2.62,3.22,1.37,3.01,0.93,0.46,
March,2.16,2.73,1.54,0.46,1.11,1.82,1.46,2.16,1.81,0.29,2.01,
April,1.43,0.72,1.55,2.35,1.25,2.70,1.31,1.31,0.85,1.41,1.03,
May,2.65,1.13,1.55,1.14,4.80,3.84,2.19,1.82,1.19,1.52,1.31,
June,1.92,0.22,1.71,1.24,2.09,0.45,2.29,3.41,4.35,2.14,1.32,
July,2.53,2.29,3.28,2.57,3.28,1.42,2.44,2.78,1.77,2.32,3.29,
August,4.86,4.98,1.56,4.34,2.80,3.16,1.78,5.95,4.94,4.27,6.72,
September,1.33,1.76,1.90,2.04,2.85,3.49,3.40,6.28,2.42,0.34,3.73,
October,0.74,3.56,1.47,1.89,3.09,2.13,3.71,3.26,3.20,2.84,2.68,
November,2.50,1.24,1.23,2.66,1.43,0.65,3.80,1.38,2.62,3.51,3.09,
December,2.12,2.94,2.41,2.39,3.35,2.25,0.49,1.48,2.57,3.59,1.45,
Total,27.35,26.00,22.26,25.27,28.93,26.85,28.94,33.16,33.49,23.91,29.84,
Calc annual,27.35,26.00,22.26,25.27,28.93,26.85,28.94,33.16,33.49,23.91,29.84,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
