"EDINBURGH (UNIVERSITY ENGINEERING LAB.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5141,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.36,4.18,1.77,1.18,1.87,2.36,2.58,2.08,4.13,0.68,2.52,
February,2.85,0.43,2.10,2.43,0.75,3.00,3.12,1.04,3.01,0.92,0.37,
March,2.23,2.47,1.45,0.67,1.42,2.50,1.38,1.36,1.84,0.18,1.78,
April,1.86,0.71,1.61,1.87,1.29,2.70,1.61,1.54,0.50,1.53,1.34,
May,2.28,1.54,0.81,1.18,4.22,3.88,3.15,2.03,1.28,1.56,0.86,
June,0.99,0.37,1.58,0.93,1.50,0.40,2.44,3.42,4.36,2.30,1.62,
July,4.37,2.35,3.98,2.58,4.25,1.58,2.49,2.43,2.00,2.12,3.78,
August,5.54,4.13,1.44,4.29,2.27,3.54,2.15,7.12,3.91,4.08,5.24,
September,1.63,1.55,1.71,-999.00,2.79,4.33,3.95,7.80,2.07,0.30,3.56,
October,0.84,4.13,1.41,1.56,3.06,1.80,3.26,2.97,2.86,2.56,2.68,
November,1.65,0.97,1.04,2.78,0.98,0.67,3.20,1.32,2.60,3.26,3.51,
December,2.27,2.91,2.67,2.38,3.36,3.54,0.52,1.67,1.93,3.44,1.77,
Total,28.87,25.74,21.57,23.36,27.76,30.30,29.85,34.78,30.49,22.93,29.03,
Calc annual,28.87,25.74,21.57,21.85,27.76,30.30,29.85,34.78,30.49,22.93,29.03,
Difference,0.00,0.00,0.00,1.51,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,
