"DUNDALK MOUNT PLEASANT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.09,,,,,,,,,,,
February,1.95,,,,,,,,,,,
March,2.73,,,,,,,,,,,
April,3.23,,,,,,,,,,,
May,2.72,,,,,,,,,,,
June,2.64,,,,,,,,,,,
July,3.85,,,,,,,,,,,
August,2.52,,,,,,,,,,,
September,3.05,,,,,,,,,,,
October,3.75,,,,,,,,,,,
November,2.30,,,,,,,,,,,
December,3.50,,,,,,,,,,,
Total,36.33,,,,,,,,,,,
Calc annual,36.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
