"LONG SUTTON, AGRICULTURAL COLLEGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,748,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.67,2.95,4.85,2.14,5.08,1.41,5.18,
February,,,,,0.48,4.86,1.99,4.50,2.26,0.63,1.40,
March,,,,,1.54,0.49,0.56,3.53,2.74,0.08,1.42,
April,,,,,3.35,2.29,3.18,1.76,1.78,0.77,2.33,
May,,,,,4.01,3.79,2.22,0.99,1.66,1.87,1.62,
June,,,,,2.77,0.01,2.83,3.22,2.65,1.21,0.67,
July,,,,,4.58,2.69,1.05,2.59,1.67,2.55,1.42,
August,,,,,2.88,3.23,1.44,3.07,2.90,1.34,3.94,
September,,,,,4.31,3.19,1.06,5.87,1.29,0.34,3.74,
October,,,,,4.11,3.83,3.02,1.83,5.39,4.39,1.56,
November,,,,,2.98,1.89,6.16,4.13,2.44,8.28,5.63,
December,,,,,5.69,4.17,0.30,3.65,2.78,7.66,2.76,
Total,,,,,39.37,33.39,28.66,37.28,32.64,30.53,31.67,
Calc annual,0.00,0.00,0.00,0.00,39.37,33.39,28.66,37.28,32.64,30.53,31.67,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
