"NUNEATON, CALDECOTE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.60,2.90,,,,,
February,,,,,,3.01,2.64,,,,,
March,,,,,,0.80,0.58,,,,,
April,,,,,,1.97,1.70,,,,,
May,,,,,,3.60,3.77,,,,,
June,,,,,,0.06,1.31,,,,,
July,,,,,,3.46,2.86,,,,,
August,,,,,,1.32,2.20,,,,,
September,,,,,,3.92,1.03,,,,,
October,,,,,,3.24,2.13,,,,,
November,,,,,,1.82,4.28,,,,,
December,,,,,,2.33,0.56,,,,,
Total,,,,,,27.13,25.96,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,27.13,25.96,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,NaN,NaN,NaN,NaN,
