"LANESBOROUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6162,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.88,4.39,
February,,,,,,,,,,3.83,0.16,
March,,,,,,,,,,0.65,3.25,
April,,,,,,,,,,0.72,1.40,
May,,,,,,,,,,1.78,2.03,
June,,,,,,,,,,1.45,1.70,
July,,,,,,,,,1.84,4.11,2.67,
August,,,,,,,,,4.06,6.05,5.41,
September,,,,,,,,,2.74,1.09,3.30,
October,,,,,,,,,4.66,4.13,5.61,
November,,,,,,,,,5.18,3.93,3.77,
December,,,,,,,,,2.94,6.72,3.78,
Total,,,,,,,,,,36.34,37.47,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.42,36.34,37.47,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
