"SHEFFIELD WESTON PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3119,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.13,3.36,4.39,1.43,2.13,3.34,3.30,1.89,6.61,1.59,4.74,
February,3.19,0.34,3.19,6.03,1.23,3.87,2.19,1.50,4.13,0.67,0.87,
March,2.35,1.91,2.01,1.84,0.86,0.96,1.39,2.94,2.84,0.13,3.00,
April,4.83,0.92,3.80,2.33,1.93,2.95,1.78,2.23,1.26,1.02,2.54,
May,3.02,1.25,0.82,3.18,3.69,3.73,2.92,1.33,1.26,2.05,1.51,
June,3.47,0.33,1.26,0.77,1.59,0.09,3.05,4.15,3.04,1.50,1.07,
July,4.37,0.45,3.28,4.71,2.58,0.91,2.44,2.66,0.70,1.00,5.88,
August,0.89,4.78,7.78,2.89,2.49,3.13,2.76,5.02,2.53,1.88,2.45,
September,1.13,1.12,2.86,2.33,3.52,2.39,1.34,3.93,0.24,1.47,5.04,
October,1.99,2.22,1.03,2.04,4.04,3.59,3.07,2.54,4.80,3.38,3.11,
November,1.15,1.92,1.47,4.53,2.19,2.44,3.74,3.31,4.65,6.03,3.28,
December,3.26,4.17,3.71,2.72,2.89,3.08,1.21,2.63,2.25,7.33,2.69,
Total,33.78,22.77,35.60,34.80,29.14,30.48,29.19,34.13,34.31,28.05,36.18,
Calc annual,33.78,22.77,35.60,34.80,29.14,30.48,29.19,34.13,34.31,28.05,36.18,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,
