"ELLERBECK INGLETON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,8.23,,,3.69,6.60,4.76,5.60,,,,
February,,0.30,,,1.00,7.71,6.74,3.35,,,,
March,,5.07,,,1.39,1.13,2.67,3.91,,,,
April,,1.36,,,2.38,3.82,1.39,4.22,,,,
May,,3.04,,,6.70,5.66,3.01,2.18,,,,
June,,0.66,,,3.84,0.56,3.91,4.91,,,,
July,7.99,1.73,,5.46,4.32,3.23,3.64,4.80,,,,
August,3.22,7.68,,6.00,5.00,6.69,5.49,9.35,,,,
September,2.57,2.58,,5.68,4.47,4.06,5.44,7.66,,,,
October,1.61,3.60,,8.99,4.97,5.38,3.86,5.16,,,,
November,3.58,2.38,,7.61,4.40,2.34,6.33,5.20,,,,
December,3.31,5.91,,4.41,6.79,3.06,1.62,1.08,,,,
Total,,42.54,,,48.95,50.24,48.86,57.42,,,,
Calc annual,22.28,42.54,0.00,38.15,48.95,50.24,48.86,57.42,0.00,0.00,0.00,
Difference,NaN,-0.00,NaN,NaN,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,
