"BLETCHINGLEY SOUTH PARK FARM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,124,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.66,3.04,3.86,1.87,2.84,3.14,3.21,2.10,3.62,1.35,3.09,
February,0.58,0.32,2.65,4.23,84.00,4.29,2.87,4.81,1.68,0.46,0.69,
March,1.72,1.67,2.43,2.11,1.88,0.83,0.59,2.76,2.18,0.24,1.70,
April,3.34,1.61,3.27,2.67,1.85,2.74,4.37,1.64,1.72,0.88,1.51,
May,1.17,1.29,0.91,2.84,3.50,2.39,1.25,1.17,1.75,1.87,3.64,
June,1.76,0.10,0.90,0.41,2.78,0.21,3.50,3.64,2.41,1.01,0.60,
July,5.04,0.28,3.07,3.29,4.14,4.07,1.78,3.76,1.87,3.09,2.61,
August,1.59,1.92,2.94,1.75,3.71,2.58,2.46,4.89,3.54,2.21,3.08,
September,4.71,0.76,2.00,1.61,3.73,1.86,0.95,5.55,0.72,0.23,3.78,
October,1.37,1.19,1.07,7.21,3.64,3.67,2.68,2.04,5.85,3.94,1.96,
November,1.55,1.76,1.76,1.83,3.24,3.20,6.39,3.09,2.77,7.03,4.49,
December,2.95,2.11,4.24,3.27,4.24,3.38,0.46,3.80,3.22,7.34,2.27,
Total,29.44,16.05,29.10,33.09,36.39,32.36,30.51,39.25,31.33,29.65,29.42,
Calc annual,29.44,16.05,29.10,33.09,119.55,32.36,30.51,39.25,31.33,29.65,29.42,
Difference,0.00,0.00,0.00,0.00,-83.16,0.00,0.00,0.00,0.00,0.00,0.00,
