"MILNATHORT, OCHIL HILLS SANATORIUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5469,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,13.38,13.70,8.50,3.91,4.63,6.07,8.06,5.77,8.88,1.92,6.24,
February,7.89,8.10,3.02,5.79,1.17,5.97,6.45,2.26,2.98,2.70,1.46,
March,11.68,12.00,3.87,2.10,1.31,1.92,3.26,3.86,4.56,0.60,3.64,
April,4.06,4.20,1.71,3.42,2.57,5.45,3.11,1.41,1.39,1.93,1.84,
May,6.56,6.80,3.33,2.14,6.36,7.40,3.14,3.32,1.85,3.49,1.83,
June,2.64,2.70,2.57,2.11,3.01,0.60,4.79,4.53,5.50,2.57,3.19,
July,7.43,7.60,5.31,2.58,6.14,2.53,3.98,3.94,2.12,5.39,3.46,
August,11.34,11.70,2.36,7.18,4.72,3.89,3.55,6.75,6.22,6.02,5.38,
September,4.83,5.00,2.58,4.63,5.77,3.85,4.89,6.40,4.63,0.90,6.70,
October,6.98,7.20,2.86,4.59,4.29,3.61,5.65,6.92,6.24,4.94,4.76,
November,8.15,8.40,2.99,3.63,3.30,1.62,7.20,4.88,5.15,6.42,5.02,
December,11.28,11.60,4.62,3.92,7.40,4.46,0.91,2.20,5.61,5.28,4.24,
Total,96.22,99.00,43.72,46.00,50.67,47.37,54.99,52.24,55.13,42.16,47.76,
Calc annual,96.22,99.00,43.72,46.00,50.67,47.37,54.99,52.24,55.13,42.16,47.76,
Difference,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,
