"SOUTHWARK PARK, BERMONDSEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.22,1.58,2.12,1.13,2.52,,,,,,,
February,0.62,0.16,1.80,3.08,0.44,,,,,,,
March,1.53,0.98,1.32,2.24,0.60,,,,,,,
April,2.62,1.15,2.52,1.32,3.37,,,,,,,
May,0.52,1.31,0.80,2.00,2.50,,,,,,,
June,1.61,0.59,1.07,0.50,1.91,,,,,,,
July,3.22,0.04,3.12,2.66,3.32,,,,,,,
August,1.98,1.07,2.16,1.61,1.91,,,,,,,
September,3.04,1.72,1.67,1.06,2.84,,,,,,,
October,1.04,0.57,1.10,4.78,3.15,,,,,,,
November,0.77,1.91,1.17,1.48,,,,,,,,
December,1.86,1.15,3.03,1.80,,,,,,,,
Total,21.03,12.23,21.88,23.66,,,,,,,,
Calc annual,21.03,12.23,21.88,23.66,22.56,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
