"WOKINGHAM, APPIN LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,777,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.45,2.65,2.22,1.65,1.67,3.57,1.22,3.35,
February,,,,3.46,0.29,3.16,2.20,3.62,1.70,0.55,0.62,
March,,,,2.89,0.72,0.45,0.41,2.88,1.76,0.03,1.05,
April,,,,3.49,2.80,1.71,3.20,1.75,1.58,0.93,1.65,
May,,,,2.39,3.59,2.57,1.57,1.16,2.10,2.61,1.82,
June,,,,0.40,2.28,0.02,3.32,2.93,2.22,1.09,0.27,
July,,,,1.41,3.99,3.49,2.12,3.71,2.00,1.76,2.11,
August,,,,1.99,3.48,2.96,0.85,2.78,3.00,1.02,3.01,
September,,,,2.07,3.43,2.61,1.21,4.99,0.97,0.39,2.99,
October,,,,5.18,2.90,2.75,2.54,1.14,4.04,3.62,0.89,
November,,,,1.68,2.48,1.79,5.23,3.48,1.73,6.88,3.77,
December,,,2.58,2.35,3.79,2.21,0.46,3.28,2.35,5.18,2.26,
Total,,,,28.76,32.40,25.94,24.76,33.39,27.02,25.28,23.79,
Calc annual,0.00,0.00,2.58,28.76,32.40,25.94,24.76,33.39,27.02,25.28,23.79,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
