"BOURNEMOUTH MILTON ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.83,,0.88,2.87,5.02,4.55,,,,,
February,,0.66,,6.35,0.41,4.61,2.29,,,,,
March,,1.31,,1.38,1.58,1.09,0.47,,,,,
April,,1.13,,3.08,2.38,2.69,3.21,,,,,
May,,1.20,,2.01,2.76,3.96,2.25,,,,,
June,,0.43,,0.35,2.16,0.00,1.92,,,,,
July,,0.23,,0.71,3.05,3.37,0.93,,,,,
August,,2.56,,2.18,2.25,3.32,0.84,,,,,
September,,0.96,,2.33,2.59,3.31,0.60,,,,,
October,,1.35,,5.46,4.17,3.39,2.80,,,,,
November,,2.32,,1.81,3.62,2.10,6.85,,,,,
December,,1.43,,3.53,5.66,3.54,0.77,,,,,
Total,,16.41,,30.07,33.50,36.40,27.48,,,,,
Calc annual,0.00,16.41,0.00,30.07,33.50,36.40,27.48,0.00,0.00,0.00,0.00,
Difference,NaN,-0.00,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
