"MICHELDEVER, SCHOOL HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,660,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,3.19,6.86,3.05,6.29,1.37,4.80,
February,,,,,,4.83,2.02,4.85,2.16,0.73,0.75,
March,,,,,,0.73,0.82,4.35,3.24,0.03,1.10,
April,,,,,,3.20,3.71,1.96,1.85,0.58,1.96,
May,,,,,,4.23,2.75,1.14,1.53,1.57,1.72,
June,,,,,,0.00,2.99,4.10,2.75,1.38,0.53,
July,,,,,,3.45,2.18,5.22,1.37,1.33,1.79,
August,,,,,,2.77,1.44,4.88,2.24,1.28,4.07,
September,,,,,,3.53,1.42,7.97,1.27,0.28,3.31,
October,,,,,5.42,4.37,2.66,2.86,6.02,4.17,1.79,
November,,,,,2.17,3.23,7.80,5.85,2.97,8.73,4.82,
December,,,,,3.10,5.97,0.60,6.08,2.92,7.74,2.83,
Total,,,,,,39.50,35.25,52.31,34.61,29.19,29.47,
Calc annual,0.00,0.00,0.00,0.00,10.69,39.50,35.25,52.31,34.61,29.19,29.47,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,
