"SHEFFORD COUNCIL SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1171,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.09,1.94,2.39,1.31,2.37,1.35,1.73,1.96,2.64,1.14,2.01,
February,0.36,0.36,1.63,2.47,0.74,2.33,2.82,2.62,1.25,0.57,0.38,
March,1.75,0.82,1.72,2.22,0.77,1.26,0.26,1.88,1.32,0.08,1.42,
April,3.12,0.99,2.97,1.84,2.72,1.56,3.53,1.55,1.35,1.41,1.40,
May,1.42,1.02,0.93,1.45,6.32,2.13,1.88,0.81,1.51,1.21,2.25,
June,1.46,0.33,1.01,0.61,2.25,0.07,2.68,2.60,1.78,0.58,0.29,
July,3.46,0.17,4.19,3.17,3.50,1.99,2.22,2.10,2.48,0.81,2.04,
August,1.07,1.13,1.97,3.77,2.41,2.71,1.52,2.64,2.67,0.49,2.17,
September,1.85,1.39,2.49,2.58,2.52,2.90,1.79,3.95,0.86,0.11,3.55,
October,1.08,0.84,0.63,3.87,4.15,3.08,2.50,1.21,2.65,2.77,1.06,
November,1.04,1.59,1.04,1.14,2.53,1.45,3.35,2.33,1.64,5.20,4.24,
December,1.64,1.52,1.88,2.08,2.60,1.75,0.34,2.76,2.31,3.43,2.49,
Total,20.34,12.10,22.85,26.51,32.88,22.58,24.62,26.41,22.46,17.80,23.30,
Calc annual,20.34,12.10,22.85,26.51,32.88,22.58,24.62,26.41,22.46,17.80,23.30,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
