"APPLEBY CASTLE BANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3685,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.82,5.23,3.62,3.03,3.79,5.70,4.82,5.43,8.21,1.10,6.58,
February,2.38,0.10,3.44,4.30,0.86,5.79,3.21,1.70,4.36,0.71,0.29,
March,5.84,4.32,3.06,1.79,0.93,1.80,1.85,3.51,4.08,0.26,2.75,
April,2.94,0.79,2.45,3.21,1.81,3.38,1.81,2.62,1.04,1.69,1.92,
May,5.37,2.39,1.23,2.60,5.82,4.67,2.08,2.69,2.10,1.88,1.79,
June,1.09,0.32,2.15,1.48,1.75,0.14,2.82,2.50,5.77,1.96,1.52,
July,4.85,2.23,4.00,2.78,5.02,1.72,2.99,4.27,3.48,4.27,3.94,
August,1.79,4.79,2.59,6.31,2.64,3.97,3.22,7.75,8.89,3.82,5.47,
September,2.11,1.61,2.45,3.58,4.99,4.70,4.61,4.89,1.57,2.11,2.44,
October,1.09,2.21,1.63,6.12,3.92,4.39,3.12,4.18,5.16,5.07,5.52,
November,3.37,1.95,2.74,4.25,2.11,2.51,5.93,3.06,5.64,6.71,4.15,
December,3.71,4.42,7.05,4.14,7.82,4.39,1.03,1.21,1.61,6.97,3.81,
Total,39.36,30.36,36.41,43.59,41.46,43.16,37.49,43.81,51.91,36.55,40.18,
Calc annual,39.36,30.36,36.41,43.59,41.46,43.16,37.49,43.81,51.91,36.55,40.18,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
