"THOMASTOWN, MOUNT JULIET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.57,8.18,5.00,,,,,,
February,,,,7.12,2.17,4.60,,,,,,
March,,,,2.47,0.67,0.60,,,,,,
April,,,,5.03,3.13,4.82,,,,,,
May,,,,1.58,4.12,5.16,,,,,,
June,,,,0.59,5.61,0.44,,,,,,
July,,,,2.84,3.93,2.42,,,,,,
August,,,,5.96,3.54,2.22,,,,,,
September,,,,2.66,6.52,3.59,,,,,,
October,,,,4.45,3.81,3.56,,,,,,
November,,,,2.53,4.57,1.60,,,,,,
December,,,,2.84,5.25,2.58,,,,,,
Total,,,,39.64,51.50,36.59,,,,,,
Calc annual,0.00,0.00,0.00,39.64,51.50,36.59,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
