"BRADFIELD BUCKBOLD HILL HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,809,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,3.64,
February,,,,,,,,,,,0.87,
March,,,,,,,,,,,0.96,
April,,,,,,,,,,,2.39,
May,,,,,,,,,,,1.96,
June,,,,,,,,,,,1.38,
July,,,,,,,,,,1.24,2.46,
August,,,,,,,,,,0.57,2.46,
September,,,,,,,,,,0.59,3.28,
October,,,,,,,,,,2.91,1.21,
November,,,,,,,,,,7.08,4.51,
December,,,,,,,,,,5.93,3.34,
Total,,,,,,,,,,,28.46,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.32,28.46,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,
