"GANTON DAWNAY LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.30,3.25,3.59,,,,,,,,,
February,0.82,0.26,2.27,,,,,,,,,
March,2.17,0.87,2.65,,,,,,,,,
April,3.63,1.17,1.33,,,,,,,,,
May,1.86,2.41,0.92,,,,,,,,,
June,0.85,0.17,2.03,,,,,,,,,
July,5.39,1.11,4.45,,,,,,,,,
August,1.39,3.79,3.54,,,,,,,,,
September,1.52,0.80,2.20,,,,,,,,,
October,2.39,1.76,1.56,,,,,,,,,
November,0.71,2.63,1.71,,,,,,,,,
December,3.18,1.65,2.93,,,,,,,,,
Total,27.21,19.87,29.18,,,,,,,,,
Calc annual,27.21,19.87,29.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
