"ADDERBURY, THE ROOKERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1066,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.75,2.42,3.50,1.62,2.90,1.30,3.68,2.58,3.48,1.43,3.92,
February,0.74,0.41,2.56,4.57,0.39,3.78,2.22,2.93,2.14,0.62,0.87,
March,2.36,1.22,1.83,2.05,1.17,0.61,0.61,2.55,1.95,0.02,1.45,
April,5.62,1.24,3.00,2.48,3.21,1.96,3.79,1.57,1.24,1.52,2.47,
May,2.44,2.33,0.73,1.70,5.89,2.94,2.94,0.87,0.82,1.84,2.03,
June,2.26,0.48,0.71,0.46,1.88,0.07,3.43,3.14,2.19,1.17,1.24,
July,3.34,0.30,5.65,1.85,3.78,3.76,2.68,2.69,2.27,1.84,2.96,
August,1.00,2.12,4.50,1.86,2.80,2.42,1.23,2.98,2.62,1.68,2.62,
September,2.11,1.40,2.30,3.08,4.41,3.72,1.15,5.54,0.76,0.52,3.27,
October,2.02,1.31,0.78,4.83,3.93,3.19,2.53,1.92,4.61,3.87,1.67,
November,0.92,1.98,1.39,1.52,2.51,1.74,5.86,2.82,4.01,7.25,3.64,
December,2.61,1.59,3.73,3.03,3.51,2.38,0.19,3.27,2.59,6.01,3.78,
Total,28.17,16.80,30.68,29.05,36.38,27.87,30.31,32.86,28.68,27.77,29.92,
Calc annual,28.17,16.80,30.68,29.05,36.38,27.87,30.31,32.86,28.68,27.77,29.92,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,
