"SUTTON COLDFIELD (THE PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2489,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.00,2.03,2.80,1.77,2.70,2.14,2.62,2.74,4.35,1.61,4.63,
February,1.33,0.21,2.39,4.68,0.62,2.59,1.87,2.33,2.24,0.67,0.68,
March,2.72,1.15,1.90,1.48,0.81,1.06,0.93,2.01,1.86,0.13,2.96,
April,4.22,1.27,2.62,2.38,3.07,2.57,2.00,1.50,1.07,0.66,2.82,
May,2.26,1.18,1.66,1.81,4.26,2.93,3.56,1.40,0.31,1.62,2.17,
June,2.49,0.51,0.92,0.57,1.62,0.13,1.34,4.78,2.94,1.37,1.12,
July,3.95,0.46,6.18,4.40,2.74,3.12,2.03,2.62,1.22,1.35,5.45,
August,1.22,5.02,4.84,1.84,2.87,2.43,1.85,2.53,2.50,1.65,3.09,
September,2.24,0.94,1.81,3.01,3.43,3.75,1.03,3.60,0.91,0.73,4.00,
October,2.85,2.16,0.30,3.12,3.57,3.55,2.50,1.64,4.84,3.70,2.70,
November,0.71,1.68,1.07,1.54,2.04,1.76,4.82,3.60,3.60,6.29,3.72,
December,2.26,2.26,3.84,3.09,2.91,2.58,0.41,2.74,2.01,5.13,2.82,
Total,29.25,18.87,30.33,29.69,30.64,28.61,24.96,31.49,27.85,24.91,36.16,
Calc annual,29.25,18.87,30.33,29.69,30.64,28.61,24.96,31.49,27.85,24.91,36.16,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
