"PETERBOROUGH, WESTBOURNE HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,1.69,0.78,2.60,1.68,2.85,1.38,2.06,
February,,,,,0.71,1.59,1.54,2.14,0.94,0.97,0.54,
March,,,,,0.67,0.76,0.30,1.64,0.98,0.06,1.64,
April,,,,,1.83,1.38,2.31,2.12,0.99,0.84,1.77,
May,,,,,3.56,2.69,2.25,0.54,1.37,0.69,3.18,
June,,,,,2.45,0.09,2.42,2.54,2.05,0.97,0.29,
July,,,,,2.70,1.64,2.01,2.77,2.06,3.00,2.67,
August,,,,,1.33,1.66,0.85,3.06,2.29,0.54,2.31,
September,,,,,2.36,2.22,2.24,3.14,0.79,0.80,4.57,
October,,,,2.48,3.81,2.67,2.20,1.78,2.98,2.81,0.64,
November,,,,1.17,2.27,1.59,2.56,2.52,2.32,3.30,3.04,
December,,,,1.93,1.74,2.01,0.46,2.27,1.85,3.49,1.71,
Total,,,,,25.12,19.08,21.74,26.20,21.47,18.85,24.42,
Calc annual,0.00,0.00,0.00,5.58,25.12,19.08,21.74,26.20,21.47,18.85,24.42,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
