"CROYDON AIRPORT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,100,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.70,1.83,3.01,1.46,2.48,2.05,3.19,2.37,3.60,1.15,3.30,
February,0.60,0.15,2.36,4.38,0.66,4.48,2.30,4.37,1.62,0.69,0.69,
March,2.00,1.38,1.87,2.02,0.88,0.79,0.31,2.57,2.35,0.07,1.74,
April,2.93,1.19,3.12,1.83,3.77,2.75,4.09,1.82,1.91,1.06,1.40,
May,0.57,1.71,1.14,2.49,3.08,1.91,1.37,1.03,2.17,1.54,3.26,
June,1.77,0.17,1.32,0.36,2.12,0.14,3.54,2.89,2.65,0.97,0.63,
July,4.37,0.13,3.16,2.55,3.94,3.61,1.86,2.65,1.93,1.77,2.07,
August,1.54,1.24,2.37,2.87,3.46,2.28,1.30,3.83,2.92,1.83,2.98,
September,3.32,1.24,1.97,1.31,3.31,2.67,1.64,5.29,0.75,0.14,3.61,
October,0.99,0.65,1.02,5.81,3.45,3.03,2.85,1.32,5.00,3.83,1.17,
November,1.26,1.59,1.74,1.82,3.54,2.60,5.49,2.56,2.20,6.30,4.20,
December,1.95,1.22,3.97,2.38,4.05,2.64,0.32,4.23,2.77,6.87,2.18,
Total,24.00,12.50,27.05,29.28,34.74,28.95,28.26,34.93,29.87,26.22,27.23,
Calc annual,24.00,12.50,27.05,29.28,34.74,28.95,28.26,34.93,29.87,26.22,27.23,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,
