"LEWISHAM, CLARENDON ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,20,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.24,1.85,2.28,1.33,2.71,1.96,2.45,1.66,3.20,0.96,2.59,
February,0.65,0.20,1.82,2.89,0.74,3.47,3.25,3.83,1.35,0.48,0.82,
March,1.58,1.26,1.49,2.52,0.77,0.87,0.33,2.15,2.14,0.04,1.66,
April,2.65,1.33,2.87,1.52,3.33,2.13,4.39,1.75,1.67,1.20,1.41,
May,0.69,1.47,1.13,2.34,3.32,1.53,1.99,1.68,3.00,1.92,4.21,
June,1.60,0.50,1.57,0.55,2.27,0.14,3.03,2.99,2.44,1.45,2.73,
July,3.32,0.14,3.28,2.92,3.10,3.98,2.30,2.60,2.40,2.15,2.03,
August,1.87,0.74,2.47,1.97,2.37,2.42,2.65,4.39,3.43,2.11,3.19,
September,3.51,1.60,2.01,1.26,3.29,2.24,1.47,4.41,0.78,0.30,3.76,
October,1.03,0.95,1.10,5.22,3.37,2.47,2.76,1.43,3.85,2.79,1.18,
November,0.86,2.23,1.28,1.59,3.05,1.59,4.90,2.48,2.07,5.23,4.65,
December,1.94,1.24,3.11,2.11,2.82,2.77,0.50,3.70,2.92,4.77,1.67,
Total,21.94,13.51,24.41,26.22,31.14,25.57,30.02,33.07,29.25,23.40,29.90,
Calc annual,21.94,13.51,24.41,26.22,31.14,25.57,30.02,33.07,29.25,23.40,29.90,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
