"NORTHAW SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,939,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.47,2.17,3.41,0.68,2.87,2.50,3.76,1.63,3.97,1.31,2.15,
February,0.34,0.10,2.16,3.65,0.77,3.22,2.76,3.64,1.73,0.54,0.87,
March,1.27,1.22,1.37,2.10,0.59,0.71,0.20,2.19,1.63,0.01,1.62,
April,4.44,1.50,2.83,1.38,3.90,1.44,3.43,1.64,0.81,1.12,2.12,
May,0.74,1.33,0.76,1.79,4.18,1.96,1.64,1.18,1.50,1.79,2.80,
June,1.61,0.25,1.12,0.62,2.97,0.14,3.95,2.80,2.84,0.85,0.63,
July,3.80,0.28,3.20,2.70,5.30,3.98,2.15,2.07,1.73,2.74,1.29,
August,1.40,1.19,2.20,2.09,2.06,4.35,0.81,3.10,2.31,1.06,2.99,
September,2.79,2.27,2.34,1.78,3.17,3.31,1.90,5.13,0.80,0.74,2.86,
October,1.74,0.94,0.73,4.94,3.85,4.18,2.35,2.25,3.54,3.10,0.80,
November,1.38,2.16,1.59,1.78,2.48,1.63,4.53,2.58,2.22,5.24,3.54,
December,2.58,1.16,3.27,2.74,3.67,2.63,0.21,3.33,2.48,5.13,2.14,
Total,24.56,14.57,24.98,26.25,35.81,30.05,27.69,31.54,25.56,23.63,23.81,
Calc annual,24.56,14.57,24.98,26.25,35.81,30.05,27.69,31.54,25.56,23.63,23.81,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
