"STREET (HIND HAYES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2002/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.60,3.13,3.52,1.45,3.74,2.24,3.46,3.16,4.07,1.20,-999.00,
February,0.94,0.23,2.61,5.98,0.35,3.53,1.72,3.29,2.30,0.90,-999.00,
March,2.05,1.59,2.55,1.53,1.04,0.53,0.97,3.55,2.59,0.20,-999.00,
April,3.62,0.86,1.98,1.78,2.46,2.37,2.50,1.50,1.30,0.70,-999.00,
May,1.84,1.66,0.63,1.12,4.02,3.20,2.07,1.68,0.69,1.60,-999.00,
June,2.21,0.71,0.87,0.45,2.92,0.06,3.22,2.83,3.23,1.80,-999.00,
July,4.89,0.30,2.90,1.52,3.19,2.89,4.36,4.23,2.36,1.10,-999.00,
August,1.35,1.41,4.28,2.61,5.91,3.56,2.18,3.34,1.95,2.80,-999.00,
September,1.36,1.79,1.85,2.99,3.49,3.52,1.55,6.63,1.29,0.30,-999.00,
October,2.04,0.92,1.12,5.14,5.36,2.80,4.37,2.40,5.33,4.60,-999.00,
November,1.17,1.89,1.43,2.17,2.65,2.11,6.23,2.95,3.25,7.20,-999.00,
December,1.86,1.74,3.75,2.71,3.33,2.63,0.51,2.74,2.75,5.60,-999.00,
Total,26.93,16.23,27.49,29.45,38.46,29.44,33.14,38.30,31.11,28.00,-999.00,
Calc annual,26.93,16.23,27.49,29.45,38.46,29.44,33.14,38.30,31.11,28.00,0.00,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-999.00,
