"BRIGHTLING PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,558,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,4.52,2.66,6.03,1.39,4.22,
February,,,,,,,3.02,3.85,2.03,1.05,1.64,
March,,,,,,,0.43,5.01,2.19,0.09,1.63,
April,,,,,,,4.20,2.12,2.74,0.83,1.98,
May,,,,,,,2.68,0.70,3.59,3.12,3.50,
June,,,,,,,4.14,6.89,3.24,2.12,0.90,
July,,,,,,,2.31,3.56,1.28,2.11,3.61,
August,,,,,,,2.92,6.00,1.77,3.25,4.11,
September,,,,,,,0.97,5.70,0.61,1.01,3.28,
October,,,,,,,3.19,2.92,8.92,4.34,2.60,
November,,,,,,,8.56,3.94,5.06,9.47,6.83,
December,,,,,,,0.61,5.05,3.76,8.40,3.94,
Total,,,,,,,37.55,48.40,41.22,37.18,38.24,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,37.55,48.40,41.22,37.18,38.24,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
