"BRIXHAM, COMBE BANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1688,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,4.18,5.58,1.78,4.85,6.96,6.13,4.15,6.69,2.84,6.75,
February,,0.22,3.62,7.62,1.85,5.49,3.38,3.81,3.04,3.51,1.61,
March,,2.19,3.79,2.44,3.11,0.30,1.01,4.35,3.88,0.40,2.64,
April,,0.54,5.25,3.58,3.50,2.80,2.73,2.34,2.46,0.96,2.84,
May,,2.79,0.68,1.90,5.02,4.40,1.51,0.48,1.29,3.21,1.52,
June,,0.10,0.64,0.24,2.37,0.01,3.91,2.77,2.21,2.77,0.44,
July,,0.40,4.68,1.17,5.14,3.15,1.02,3.51,2.25,1.25,2.56,
August,,2.28,4.59,2.72,2.45,2.97,1.23,4.42,2.87,2.27,4.16,
September,,1.27,3.38,3.18,5.41,4.35,0.80,5.30,2.89,0.26,3.84,
October,,1.09,2.26,7.62,7.30,4.45,4.11,3.18,6.44,4.80,3.75,
November,,3.61,3.41,2.64,4.57,3.80,9.02,3.97,5.41,12.91,6.97,
December,,1.89,6.71,3.60,7.77,6.75,0.57,5.51,4.27,9.49,4.47,
Total,37.15,20.56,44.59,38.49,53.34,45.43,35.42,43.79,43.70,44.67,41.55,
Calc annual,0.00,20.56,44.59,38.49,53.34,45.43,35.42,43.79,43.70,44.67,41.55,
Difference,37.15,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,
