"BUCKHURST HILL, ARDMORE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1232,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.07,2.20,3.32,1.32,2.90,1.81,3.02,1.82,3.16,1.43,2.81,
February,0.53,0.62,2.18,3.68,0.73,2.58,3.28,3.49,1.59,0.55,0.83,
March,1.57,0.95,1.71,2.21,0.97,0.65,0.27,2.25,1.50,0.02,1.76,
April,4.10,1.42,3.43,1.71,3.28,1.84,3.64,2.09,1.12,1.32,2.17,
May,1.03,1.61,0.93,1.95,3.00,2.20,1.37,1.73,2.55,1.99,3.49,
June,1.73,0.41,1.82,0.78,2.20,0.15,3.72,2.77,2.55,1.06,2.25,
July,4.82,0.19,4.28,2.85,4.17,3.51,2.75,2.97,1.99,1.72,2.15,
August,2.04,1.32,3.29,2.27,1.94,2.37,2.23,3.58,2.21,1.86,3.47,
September,4.11,1.80,2.73,1.93,3.54,2.28,1.61,4.47,0.64,0.49,3.23,
October,1.19,0.81,0.99,5.84,3.31,2.78,2.41,1.78,3.48,3.58,1.30,
November,0.83,2.68,2.13,2.08,2.50,1.59,5.08,2.32,2.43,5.89,4.43,
December,3.01,1.29,3.07,2.75,3.07,2.30,0.42,3.48,2.71,4.50,2.57,
Total,28.03,15.30,29.88,29.37,31.61,24.06,29.80,32.75,25.93,24.41,30.46,
Calc annual,28.03,15.30,29.88,29.37,31.61,24.06,29.80,32.75,25.93,24.41,30.46,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
