"GODALMING, HASCOMBE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,179,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,4.00,1.52,4.14,
February,,,,,,,,,1.14,0.84,1.14,
March,,,,,,,,,2.21,0.04,1.67,
April,,,,,,,,,2.62,0.80,2.56,
May,,,,,,,,,2.15,2.60,2.86,
June,,,,,,,,,2.10,1.74,0.59,
July,,,,,,,,,1.78,2.29,3.10,
August,,,,,,,,,2.69,1.80,4.34,
September,,,,,,,,,1.42,0.22,2.73,
October,,,,,,,,,7.10,4.05,1.54,
November,,,,,,,,,3.19,8.04,5.39,
December,,,,,,,,,2.91,8.47,3.31,
Total,,,,,,,,,33.31,32.41,33.37,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.31,32.41,33.37,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,
