"LOCHGOILHEAD, NUTHILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5435,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,11.00,,,10.94,8.21,7.99,13.05,12.30,18.33,3.28,-999.00,
February,11.37,,,10.93,2.84,8.49,7.65,6.53,8.28,3.32,0.82,
March,10.28,,,4.83,0.84,3.80,7.17,7.27,12.72,1.95,4.64,
April,6.68,,,7.12,5.12,10.28,2.96,5.99,3.94,2.39,4.38,
May,4.97,,,3.58,5.31,10.12,4.44,4.08,1.54,8.34,4.18,
June,4.44,,,3.13,5.15,1.46,5.58,6.41,5.59,6.43,4.10,
July,6.80,,,7.95,7.57,2.91,4.21,4.05,5.51,5.21,5.27,
August,5.00,,,9.04,6.61,5.79,8.00,6.86,6.50,6.56,7.64,
September,4.95,,,10.78,7.44,5.37,5.28,8.38,5.60,3.26,4.33,
October,3.38,,,13.21,7.52,8.01,9.55,10.69,12.42,10.96,13.61,
November,11.79,,,7.17,7.86,2.02,12.11,11.42,14.23,9.44,10.47,
December,6.83,,,7.79,13.93,7.02,4.60,1.86,9.95,19.37,9.13,
Total,87.49,,,96.47,78.40,73.26,84.60,85.84,104.61,80.51,81.79,
Calc annual,87.49,0.00,0.00,96.47,78.40,73.26,84.60,85.84,104.61,80.51,68.57,
Difference,0.00,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.22,
