"BAMFORD, YORKSHIRE BRIDGE WEIR NO 59",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2690,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.45,6.42,4.87,3.91,2.34,2.76,2.73,2.80,8.01,2.26,5.43,
February,3.97,0.42,4.30,6.70,1.33,3.67,1.54,1.58,5.30,0.61,1.34,
March,2.66,3.04,2.62,1.94,0.89,1.72,1.50,4.47,2.70,0.55,3.58,
April,4.89,1.63,4.06,2.96,1.94,1.83,1.29,4.48,1.45,1.27,4.17,
May,3.79,1.49,0.79,3.83,3.71,3.19,2.05,1.32,1.18,2.51,2.02,
June,3.44,0.21,2.11,0.88,1.44,0.04,1.70,5.23,4.30,1.39,3.52,
July,5.03,0.91,4.02,4.63,3.37,1.42,2.43,2.47,1.20,2.65,4.89,
August,1.21,4.72,7.14,4.30,2.90,2.06,2.81,4.71,4.06,3.22,4.34,
September,1.98,0.94,3.61,3.51,3.13,3.08,2.00,5.87,0.57,2.02,5.05,
October,2.61,2.18,1.83,3.18,3.41,2.80,2.76,3.35,5.34,4.64,5.80,
November,1.16,2.19,2.02,6.14,1.53,2.33,2.09,4.84,7.39,7.56,4.15,
December,3.75,5.76,4.53,3.67,1.40,2.75,1.84,2.29,3.38,8.59,4.27,
Total,39.94,29.91,41.90,45.65,27.39,27.65,24.74,43.41,44.88,37.27,48.56,
Calc annual,39.94,29.91,41.90,45.65,27.39,27.65,24.74,43.41,44.88,37.27,48.56,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
