"MOREBATH MANOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1797,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.59,6.78,
February,,,,,,,,,,1.34,1.54,
March,,,,,,,,,,0.45,3.75,
April,,,,,,,,,,1.00,4.04,
May,,,,,,,,,,3.18,2.66,
June,,,,,,,,,,3.25,1.12,
July,,,,,,,,,,2.14,3.85,
August,,,,,,,,,,4.09,4.64,
September,,,,,,,,,,0.80,6.21,
October,,,,,,,,,,6.69,5.91,
November,,,,,,,,,,11.52,6.40,
December,,,,,,,,,,12.01,5.64,
Total,,,,,,,,,,48.06,52.54,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.06,52.54,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
