"MANCHESTER WHITWORTH PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2834,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.29,4.71,2.93,2.71,2.92,2.05,2.90,3.57,7.68,1.82,4.02,
February,3.19,0.36,3.63,4.23,1.05,5.00,2.90,1.41,3.43,1.02,0.28,
March,3.02,2.31,2.17,1.60,1.20,1.16,1.44,3.23,1.76,1.01,2.65,
April,4.39,1.19,2.74,2.83,1.62,2.01,1.53,2.05,0.85,1.07,1.63,
May,5.61,1.92,1.34,2.93,5.20,5.12,3.37,1.41,1.20,2.61,1.96,
June,2.68,0.38,2.06,0.69,2.71,0.06,2.04,4.72,5.32,1.01,2.48,
July,6.52,1.17,4.27,4.82,3.62,1.98,3.13,1.87,1.77,3.30,6.15,
August,1.79,4.14,4.32,4.15,4.96,3.94,3.74,4.06,4.89,3.91,4.51,
September,2.50,0.78,3.17,3.67,3.35,4.11,2.92,5.69,1.01,2.06,2.90,
October,1.47,2.22,0.32,4.07,4.26,4.28,3.40,2.46,3.94,5.17,4.57,
November,0.99,2.15,2.33,4.94,1.36,2.81,4.93,3.22,4.48,6.46,4.34,
December,2.60,4.37,3.79,4.11,3.74,2.36,1.46,1.04,1.77,6.03,3.13,
Total,39.05,25.70,33.07,40.75,35.99,34.88,33.76,34.73,38.10,35.47,38.62,
Calc annual,39.05,25.70,33.07,40.75,35.99,34.88,33.76,34.73,38.10,35.47,38.62,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
