"STOGURSEY (FAIRFIELD HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2097,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.99,3.87,2.86,4.12,4.01,3.83,1.04,4.58,
February,,,,7.98,0.36,3.91,2.02,3.01,2.78,1.24,0.68,
March,,,,1.11,1.27,0.50,0.90,3.56,3.03,0.13,3.04,
April,,,,1.81,2.44,2.82,2.42,1.40,2.05,0.60,2.97,
May,,,,1.82,3.03,3.16,1.08,1.44,0.50,2.29,1.57,
June,,,,0.55,3.08,0.03,2.34,1.95,2.29,2.23,0.59,
July,,,,1.74,3.37,3.25,2.02,4.64,2.19,1.13,1.67,
August,,,,2.70,7.84,3.85,2.00,3.43,1.61,2.19,3.73,
September,,,,2.78,4.38,3.91,2.40,8.24,1.52,0.33,4.11,
October,,,,5.59,5.02,2.74,4.56,2.13,4.85,5.68,2.88,
November,,,,2.80,3.33,3.15,8.02,3.17,3.23,8.64,3.65,
December,,,,2.62,4.65,2.86,0.20,3.04,3.23,7.62,3.69,
Total,,,,33.49,42.64,33.04,32.08,40.02,31.11,33.12,33.16,
Calc annual,0.00,0.00,0.00,33.49,42.64,33.04,32.08,40.02,31.11,33.12,33.16,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
