"BARR, ALTON ALBANY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5272,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,8.30,7.17,9.24,2.22,-999.00,
February,,,,,,,4.11,3.01,3.84,2.04,0.46,
March,,,,,,,2.93,5.20,5.28,0.88,2.73,
April,,,,,,,2.67,3.67,1.75,1.37,1.90,
May,,,,,,,3.20,3.13,1.14,4.58,1.61,
June,,,,,,,2.74,4.25,4.09,2.79,2.07,
July,,,,,,,4.23,3.21,2.72,3.36,4.16,
August,,,,,,,3.07,4.49,4.16,5.60,8.39,
September,,,,,,,5.12,5.98,2.95,1.34,4.20,
October,,,,,,,5.93,5.94,7.23,7.23,9.49,
November,,,,,,,5.48,5.47,7.53,7.76,6.04,
December,,,,,,,3.38,1.66,5.72,11.52,5.90,
Total,,,,,,,51.16,53.18,55.65,50.69,53.34,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,51.16,53.18,55.65,50.69,46.95,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,-0.00,0.00,6.39,
