"WINDLESHAM, SUTHERLAND HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,238,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.98,,1.81,3.72,1.30,3.41,
February,,,,,,3.22,,4.14,1.73,0.72,0.74,
March,,,,,,1.60,,2.58,2.07,0.03,1.57,
April,,,,,,1.97,,1.83,2.28,1.00,2.06,
May,,,,,,2.10,,1.23,2.00,1.72,2.61,
June,,,,,,-999.00,,2.80,2.11,1.29,1.47,
July,,,,,,3.04,,2.75,1.80,1.71,2.27,
August,,,,,,3.32,,3.42,1.85,1.57,3.03,
September,,,,,,3.18,,4.96,1.04,0.16,3.42,
October,,,,,,2.76,,1.28,4.12,2.71,1.27,
November,,,,,,2.13,,3.55,1.79,6.48,4.21,
December,,,,,,3.02,,4.09,2.33,5.86,2.54,
Total,,,,,,28.32,,34.44,26.84,24.55,28.60,
Calc annual,0.00,0.00,0.00,0.00,0.00,28.32,0.00,34.44,26.84,24.55,28.60,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,NaN,-0.00,0.00,0.00,0.00,
