"DINNET, GLEN TANAR SCHOOLHOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.26,1.58,,1.87,,,,,,,,
February,1.20,0.47,,9.29,,,,,,,,
March,2.86,1.95,,0.82,,,,,,,,
April,2.33,0.97,,1.77,,,,,,,,
May,2.52,1.95,,3.19,,,,,,,,
June,0.87,1.11,,0.26,,,,,,,,
July,2.71,1.84,,1.81,,,,,,,,
August,2.87,2.21,,4.94,,,,,,,,
September,1.89,1.09,,2.35,,,,,,,,
October,5.78,0.87,,2.84,,,,,,,,
November,2.24,2.53,,2.73,,,,,,,,
December,3.32,1.18,,2.14,,,,,,,,
Total,30.85,17.75,,34.01,,,,,,,,
Calc annual,30.85,17.75,0.00,34.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
