"STAINDROP, RABY CASTLE GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3516,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,3.98,
February,,,,,,,,,,,1.61,
March,,,,,,,,,,,2.45,
April,,,,,,,,,,,3.71,
May,,,,,,,,,,,1.55,
June,,,,,,,,,,,1.41,
July,,,,,,,,,,3.67,6.38,
August,,,,,,,,,,2.72,5.00,
September,,,,,,,,,,1.15,3.59,
October,,,,,,,,,,2.29,2.27,
November,,,,,,,,,,3.27,3.03,
December,,,,,,,,,,5.10,2.68,
Total,,,,,,,,,,,37.66,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.20,37.66,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
