"DALRY (BLAIR GARDENS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5241,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.86,7.08,3.90,6.01,5.14,4.96,5.72,5.08,8.37,2.69,6.04,
February,4.97,1.60,5.71,5.48,1.49,3.33,5.47,2.62,4.23,3.14,0.36,
March,3.76,5.50,2.17,2.57,0.82,2.42,3.54,4.21,5.05,1.84,3.40,
April,1.58,2.48,3.37,3.35,2.27,4.84,2.20,3.52,2.63,1.66,2.67,
May,5.18,3.42,5.18,1.23,5.18,7.31,4.50,3.18,1.81,3.52,2.51,
June,3.35,0.95,2.93,1.06,3.45,0.81,3.22,5.57,5.10,3.60,3.00,
July,4.26,5.01,4.11,5.57,4.49,2.14,3.37,4.85,4.13,5.11,4.16,
August,6.45,6.28,3.62,6.69,5.01,3.61,3.95,6.74,5.05,8.06,6.23,
September,3.12,2.55,3.49,7.58,4.90,3.76,2.97,6.39,4.84,1.88,3.82,
October,2.09,5.22,2.96,6.45,3.85,5.20,6.56,6.29,8.81,6.71,8.26,
November,4.21,3.78,3.94,4.52,3.77,1.29,6.71,5.03,7.09,8.84,5.88,
December,4.34,7.83,4.34,5.68,5.77,3.14,2.76,1.24,4.85,10.17,6.17,
Total,49.17,51.70,45.72,56.19,46.14,42.81,50.97,54.72,61.96,57.22,52.50,
Calc annual,49.17,51.70,45.72,56.19,46.14,42.81,50.97,54.72,61.96,57.22,52.50,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
