"NANTWICH (BADDILEY W.W.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2762/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.26,3.51,3.66,2.18,2.46,2.21,2.50,2.22,4.68,1.63,4.19,
February,2.80,0.40,2.92,4.66,0.58,2.99,2.62,1.38,2.01,0.72,0.65,
March,3.10,1.30,1.85,1.41,0.79,0.84,0.70,2.90,1.93,0.38,3.46,
April,4.31,1.17,2.40,2.35,2.06,0.90,1.43,2.38,1.41,0.78,2.58,
May,3.58,1.43,0.87,3.82,4.52,4.18,4.59,1.44,1.06,1.54,2.79,
June,2.86,0.40,1.17,0.37,1.83,0.08,1.99,4.78,4.64,1.56,0.74,
July,5.12,0.80,3.53,3.38,4.15,2.57,3.08,2.26,1.83,2.38,6.70,
August,1.12,3.56,2.99,2.78,5.06,3.62,3.03,4.39,3.39,3.22,3.02,
September,2.76,0.69,2.55,2.76,3.15,3.34,2.38,3.77,1.04,1.41,2.92,
October,1.86,2.61,0.68,4.67,2.88,2.92,2.48,2.60,3.31,3.82,3.96,
November,0.73,1.95,1.05,1.90,1.43,2.14,4.92,2.82,4.31,5.66,3.01,
December,2.08,2.20,4.86,4.23,2.98,1.42,0.65,1.60,2.41,4.60,3.29,
Total,33.58,20.02,-999.00,34.51,31.89,27.21,30.37,32.54,32.02,27.70,37.31,
Calc annual,33.58,20.02,28.53,34.51,31.89,27.21,30.37,32.54,32.02,27.70,37.31,
Difference,0.00,0.00,-1027.53,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
