"ST.MARTIN'S,TRINITY, ROCKMOUNT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.90,,,,,,,,,,,
February,0.22,,,,,,,,,,,
March,1.73,,,,,,,,,,,
April,3.63,,,,,,,,,,,
May,2.00,,,,,,,,,,,
June,2.15,,,,,,,,,,,
July,2.65,,,,,,,,,,,
August,0.89,,,,,,,,,,,
September,3.66,,,,,,,,,,,
October,1.30,,,,,,,,,,,
November,1.65,,,,,,,,,,,
December,3.55,,,,,,,,,,,
Total,26.33,,,,,,,,,,,
Calc annual,26.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
