"DUFFUS, HOPEMAN LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5681,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,1.77,1.79,,,2.61,0.60,1.38,
February,,,,,0.45,2.82,,,1.05,0.57,1.04,
March,,,,,1.89,1.41,,,2.23,0.30,0.68,
April,,,,,0.50,1.29,,,0.52,1.71,0.99,
May,,,,,2.74,2.28,,,1.65,1.70,1.04,
June,,,,,1.09,0.74,,3.50,3.35,1.84,1.23,
July,,,,,2.84,2.27,,1.44,1.98,2.02,1.72,
August,,,,,3.59,1.23,,1.45,2.35,4.07,3.58,
September,,,,,4.18,3.97,,5.20,3.14,1.61,3.65,
October,,,,,2.75,1.85,,4.51,1.57,3.28,3.92,
November,,,,,1.23,1.53,,2.75,3.30,1.53,3.36,
December,,,,,1.38,2.00,,1.22,1.94,2.34,1.89,
Total,,,,,24.41,23.18,,,25.69,21.57,24.48,
Calc annual,0.00,0.00,0.00,0.00,24.41,23.18,0.00,20.07,25.69,21.57,24.48,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,NaN,NaN,0.00,0.00,0.00,
