"PINNER (THE FOUR WINDS GRANGE GARDENS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,869,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,4.28,1.19,2.73,
February,,,,,,,,,1.73,0.59,0.61,
March,,,,,,,,,2.14,0.01,1.25,
April,,,,,,,,,1.86,1.11,1.84,
May,,,,,,,,,1.92,1.87,2.66,
June,,,,,,,,,2.89,1.42,0.81,
July,,,,,,,,,2.20,2.51,1.95,
August,,,,,,,,,2.44,1.33,3.70,
September,,,,,,,,,1.32,0.41,2.58,
October,,,,,,,,2.32,5.22,3.28,0.97,
November,,,,,,,,3.96,2.74,5.99,3.61,
December,,,,,,,,3.85,2.88,4.84,2.15,
Total,,,,,,,,,31.62,24.55,24.86,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.13,31.62,24.55,24.86,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
