"BURY ST. EDMUNDS, GUILDHALL STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.46,1.88,2.80,,,,,,,
February,,,2.00,3.14,1.29,,,,,,,
March,,,2.06,1.56,0.57,,,,,,,
April,,,2.89,1.45,3.39,,,,,,,
May,,,1.39,1.47,3.68,,,,,,,
June,,,1.35,0.91,2.02,,,,,,,
July,,,3.93,2.98,3.00,,,,,,,
August,,,2.12,3.79,2.63,,,,,,,
September,,,3.11,2.66,3.16,,,,,,,
October,,1.41,0.73,4.07,4.19,,,,,,,
November,,1.51,1.56,2.02,2.73,,,,,,,
December,,1.40,2.05,3.32,2.46,,,,,,,
Total,,,26.65,29.25,31.92,,,,,,,
Calc annual,0.00,4.32,26.65,29.25,31.92,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
