"ELVANFOOT (LOTRENICK BURN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5186,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,7.40,11.30,9.35,15.45,1.45,13.35,
February,,,,,,6.00,8.10,3.35,6.40,2.40,0.20,
March,,,,,,3.00,4.15,5.30,8.30,0.45,2.25,
April,,,,,,9.15,4.10,5.10,2.20,2.20,2.35,
May,,,,,,8.45,4.35,4.15,1.30,7.15,3.45,
June,,,,,,1.10,5.30,6.25,7.10,3.15,4.05,
July,,,,,,3.40,5.25,6.15,4.40,5.15,5.20,
August,,,,,,5.15,6.35,6.25,8.20,7.30,10.15,
September,,,,,,4.25,5.25,9.30,5.30,2.15,5.40,
October,,,,,,7.35,6.15,9.25,12.25,8.20,12.15,
November,,,,,,2.45,9.25,10.30,9.20,11.20,8.10,
December,,,,,,6.50,3.45,2.15,6.50,15.00,7.20,
Total,,,,,,64.20,73.00,76.90,86.60,65.80,73.85,
Calc annual,0.00,0.00,0.00,0.00,0.00,64.20,73.00,76.90,86.60,65.80,73.85,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,
