"HOLLINGBOURNE, PENN COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,357,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.77,2.85,2.23,3.90,1.12,3.03,
February,,,,,,3.66,2.88,4.45,1.32,0.71,1.77,
March,,,,,,1.40,0.35,3.53,1.78,0.13,1.24,
April,,,,,,2.29,4.32,1.83,3.29,1.92,1.60,
May,,,,,,2.65,2.56,1.22,2.91,1.29,4.30,
June,,,,,,0.44,2.33,3.66,2.68,1.33,0.74,
July,,,,,,3.15,2.72,4.30,1.22,1.56,2.38,
August,,,,,,1.87,1.62,5.08,2.60,2.02,3.10,
September,,,,,,2.69,0.67,5.35,0.59,0.71,4.33,
October,,,,,,4.03,2.89,1.63,5.42,3.46,1.58,
November,,,,,,3.13,5.66,3.01,4.15,6.47,5.14,
December,,,,,,3.30,1.51,5.87,3.79,6.10,2.45,
Total,,,,,,30.38,30.36,42.16,33.65,26.82,31.66,
Calc annual,0.00,0.00,0.00,0.00,0.00,30.38,30.36,42.16,33.65,26.82,31.66,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,-0.00,0.00,0.00,0.00,
