"BETHNAL GREEN VICTORIA PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,53,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.20,1.86,2.10,1.29,,1.50,2.35,1.49,2.86,,,
February,0.55,0.27,1.77,2.66,0.39,2.17,3.03,3.09,1.21,,,
March,1.90,1.24,1.23,2.28,0.51,0.54,0.26,2.21,0.90,,,
April,2.45,1.19,2.59,1.39,3.12,1.78,3.54,2.14,1.00,,,
May,0.59,1.20,0.71,2.19,3.13,1.15,1.91,1.48,1.92,,,
June,1.48,0.77,1.17,0.51,2.37,0.10,3.23,2.34,1.99,,,
July,2.46,0.16,3.69,2.36,4.72,3.64,2.15,2.41,1.54,,,
August,1.85,1.31,2.58,2.02,2.14,2.75,2.33,3.97,2.26,,,
September,3.11,2.24,1.80,1.27,2.45,1.65,1.37,4.40,0.61,,,
October,1.22,0.88,1.20,4.73,3.10,2.77,2.21,1.10,2.99,,,
November,0.78,1.86,1.37,1.31,2.09,1.30,4.49,2.14,1.58,,,
December,1.73,1.18,2.75,1.60,2.50,,0.55,2.19,2.07,,,
Total,20.32,14.16,22.96,23.61,,,27.42,28.96,20.93,,,
Calc annual,20.32,14.16,22.96,23.61,26.52,19.35,27.42,28.96,20.93,0.00,0.00,
Difference,0.00,-0.00,0.00,0.00,NaN,NaN,0.00,-0.00,0.00,NaN,NaN,
