"BIRMINGHAM (SPARKHILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2477,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.37,2.66,3.91,1.83,2.75,2.50,3.73,3.43,5.50,1.45,4.57,
February,1.15,0.16,2.88,6.06,0.55,3.23,2.41,3.07,2.41,0.87,0.79,
March,3.08,1.30,2.24,1.83,0.98,0.95,0.74,3.00,2.52,0.17,3.00,
April,4.84,1.22,3.64,2.48,3.74,2.10,2.64,1.64,1.48,0.80,2.98,
May,2.55,1.98,1.31,1.71,5.48,3.10,4.59,1.79,0.43,1.92,2.00,
June,2.98,0.74,0.98,0.39,2.20,0.22,1.57,4.38,2.98,1.51,1.57,
July,4.37,0.68,5.53,4.04,3.05,4.09,1.94,2.48,1.26,1.41,4.37,
August,1.44,3.72,5.64,2.80,3.61,2.57,2.04,3.65,1.82,2.11,3.54,
September,2.41,0.93,2.66,3.07,3.07,3.83,1.06,4.21,0.68,0.92,4.65,
October,2.99,1.89,0.32,3.54,4.10,3.94,2.92,2.03,4.94,4.05,2.80,
November,0.95,2.06,1.24,2.31,2.06,1.63,5.80,3.71,4.67,7.96,3.44,
December,2.60,1.95,4.58,3.41,3.93,2.92,0.53,3.20,2.20,5.92,3.09,
Total,32.73,19.29,34.93,33.47,35.52,31.08,29.97,36.59,30.89,29.09,36.80,
Calc annual,32.73,19.29,34.93,33.47,35.52,31.08,29.97,36.59,30.89,29.09,36.80,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,
