"EXETER (THE CLOSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1773,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.56,2.29,4.44,1.77,4.41,4.33,4.81,4.78,4.56,1.89,5.88,
February,0.37,0.25,2.89,8.14,0.17,4.41,2.96,4.20,3.27,2.39,1.58,
March,2.76,1.81,2.82,1.29,0.68,0.68,0.73,3.86,3.81,0.12,2.77,
April,4.28,0.62,3.31,2.78,3.79,3.79,1.93,1.52,1.59,1.02,3.50,
May,1.18,1.50,0.62,1.23,4.67,4.67,1.10,0.54,1.73,2.20,1.72,
June,,0.40,0.62,0.46,0.04,0.04,3.74,1.85,1.93,2.42,0.48,
July,,0.66,2.73,0.96,3.58,3.58,0.73,2.88,1.44,1.20,1.26,
August,,1.46,3.53,2.07,1.56,1.56,1.25,3.11,2.08,1.82,3.14,
September,1.45,0.52,2.73,2.93,3.66,3.66,1.38,4.85,0.88,0.31,4.60,
October,3.13,0.71,1.19,5.17,3.22,3.22,2.62,1.45,5.00,5.70,3.69,
November,1.71,3.87,1.77,2.53,3.27,3.27,8.73,3.18,3.13,9.94,6.13,
December,3.14,1.74,6.20,3.08,3.86,3.86,0.64,3.57,3.04,8.11,4.04,
Total,,15.83,32.85,32.41,37.07,37.07,30.62,35.79,32.46,37.12,38.79,
Calc annual,22.58,15.83,32.85,32.41,32.91,37.07,30.62,35.79,32.46,37.12,38.79,
Difference,NaN,0.00,0.00,0.00,4.16,0.00,0.00,0.00,0.00,0.00,0.00,
