"PATTERDALE GREENSIDE MINE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3679,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,12.99,16.42,7.76,9.28,9.75,9.30,13.05,10.98,20.36,2.08,19.13,
February,10.12,0.45,8.23,11.64,2.24,10.81,9.04,5.17,8.81,1.56,1.25,
March,15.05,14.97,6.13,4.83,1.60,4.39,4.11,9.12,9.96,1.42,4.93,
April,8.52,1.70,4.60,6.10,5.05,8.80,4.56,5.76,3.63,2.94,4.29,
May,10.65,4.68,3.61,6.90,7.22,9.60,4.81,4.09,1.91,7.33,4.60,
June,2.71,0.91,5.02,3.31,4.90,0.39,6.94,6.57,10.46,4.04,4.52,
July,8.62,5.20,9.74,5.69,8.27,1.80,7.06,6.40,6.57,8.06,6.42,
August,4.52,9.81,7.45,18.18,7.61,7.62,7.57,10.26,14.50,9.75,13.33,
September,3.69,2.91,5.89,12.01,13.05,6.59,7.53,10.81,5.76,4.02,6.67,
October,3.51,4.53,1.33,20.76,7.84,12.71,6.87,12.39,17.80,12.77,18.84,
November,8.26,3.63,6.38,9.53,8.77,3.00,15.45,8.63,16.89,19.85,12.90,
December,8.82,14.45,15.86,8.71,20.95,10.53,2.19,1.85,7.38,21.33,10.54,
Total,97.46,79.66,82.00,116.94,97.25,85.54,89.18,92.03,124.03,95.15,107.42,
Calc annual,97.46,79.66,82.00,116.94,97.25,85.54,89.18,92.03,124.03,95.15,107.42,
Difference,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
