"BEDFORD (CASTLE ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1179,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.08,1.82,2.89,1.09,2.15,0.98,2.07,1.98,3.03,1.17,2.30,
February,0.33,0.45,1.62,2.45,0.63,2.00,3.11,2.50,1.28,0.88,0.39,
March,1.36,0.67,1.30,1.85,0.49,0.98,0.37,1.88,0.94,0.02,1.61,
April,2.96,0.97,2.85,1.59,2.30,1.49,3.15,1.20,1.20,1.24,1.63,
May,1.91,0.88,1.30,1.12,3.35,2.28,2.30,0.64,1.92,1.42,2.39,
June,1.49,0.46,0.96,0.50,1.98,0.05,2.62,3.16,2.11,0.90,0.26,
July,2.83,0.25,3.46,3.59,3.72,1.97,1.92,1.71,2.30,1.22,3.12,
August,0.92,1.49,2.67,1.78,2.25,2.18,1.00,3.16,1.64,0.67,1.92,
September,2.24,1.54,2.13,2.71,2.84,2.63,1.74,4.20,0.62,0.10,2.90,
October,1.27,1.18,0.54,3.54,3.35,3.40,2.17,1.33,2.59,2.63,0.91,
November,1.09,1.87,0.99,1.18,2.43,1.39,2.97,2.07,1.90,4.88,3.35,
December,1.67,1.22,1.75,1.94,3.04,1.57,0.41,2.78,2.17,3.96,2.10,
Total,20.15,12.80,22.46,23.34,28.53,20.92,23.83,26.61,21.70,19.09,22.88,
Calc annual,20.15,12.80,22.46,23.34,28.53,20.92,23.83,26.61,21.70,19.09,22.88,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
