"DUMBARTON, LEVEN SHIPYARD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,None,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.21,7.81,5.15,,,,,,,,,
February,6.49,1.27,5.21,,,,,,,,,
March,4.56,6.84,1.88,,,,,,,,,
April,1.83,1.05,4.07,,,,,,,,,
May,4.60,3.01,3.32,,,,,,,,,
June,1.73,0.57,2.02,,,,,,,,,
July,3.85,4.58,3.06,,,,,,,,,
August,4.56,5.61,2.88,,,,,,,,,
September,2.22,1.75,2.11,,,,,,,,,
October,1.82,4.75,2.18,,,,,,,,,
November,5.34,3.27,3.12,,,,,,,,,
December,4.76,7.19,4.95,,,,,,,,,
Total,47.97,47.70,39.95,,,,,,,,,
Calc annual,47.97,47.70,39.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
