"STRATFORD-ON-AVON (AVONFIELD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2443/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.86,1.92,1.95,1.46,2.97,1.47,2.34,2.26,3.35,1.11,3.10,
February,0.63,0.16,1.70,3.45,0.55,2.58,2.16,2.55,1.65,0.46,0.60,
March,1.98,0.85,2.08,1.91,0.56,0.86,0.80,1.87,1.81,0.03,1.60,
April,3.47,0.90,2.10,2.10,2.23,1.85,1.97,1.50,1.44,0.93,2.20,
May,1.77,1.27,0.72,1.77,5.68,2.63,3.76,1.16,0.53,1.54,1.80,
June,2.25,0.90,0.88,0.18,1.79,0.13,1.83,3.34,2.81,1.30,1.70,
July,3.50,0.16,2.82,1.33,3.56,3.37,1.59,2.12,1.27,1.79,3.30,
August,1.39,2.82,5.10,3.04,3.41,1.75,1.89,3.07,1.93,1.40,2.20,
September,3.00,1.14,1.37,2.25,2.67,3.41,0.91,4.72,0.63,1.74,3.00,
October,1.96,1.35,0.89,4.71,4.27,3.18,2.11,1.09,3.45,3.33,1.80,
November,0.83,1.86,1.05,1.55,1.62,1.33,4.66,2.23,2.51,5.92,3.20,
December,1.66,1.53,2.35,2.27,2.10,2.25,0.45,2.59,2.25,4.97,2.50,
Total,24.30,14.86,23.01,26.02,31.41,24.81,24.47,28.50,23.63,24.52,27.00,
Calc annual,24.30,14.86,23.01,26.02,31.41,24.81,24.47,28.50,23.63,24.52,27.00,
Difference,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
