"PRINCETOWN, HYDEMEET SHERBERTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1706,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,8.08,11.30,8.85,10.64,5.13,12.05,
February,,,,,,7.21,5.97,5.80,5.68,4.27,3.74,
March,,,,,,1.04,1.53,7.36,8.88,0.80,5.02,
April,,,,,,5.70,3.33,3.36,4.54,1.04,6.01,
May,,,,,,7.07,3.19,1.06,1.33,5.67,3.55,
June,,,,,,0.01,5.42,3.67,4.43,2.80,1.67,
July,,,,,,5.49,2.18,7.33,3.10,2.55,4.43,
August,,,,,,5.18,3.24,6.54,2.87,4.42,8.80,
September,,,,,,6.14,2.54,9.44,2.25,0.94,8.95,
October,,,,,,8.08,4.47,5.13,12.31,10.97,8.53,
November,,,,,,5.81,14.16,6.35,9.56,21.17,11.22,
December,,,,,9.30,8.76,0.94,7.18,8.87,15.51,7.12,
Total,,,,,,68.57,58.27,72.07,74.46,75.27,81.09,
Calc annual,0.00,0.00,0.00,0.00,9.30,68.57,58.27,72.07,74.46,75.27,81.09,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,-0.00,-0.00,0.00,
