"CAWSTON RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1426,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.43,2.58,5.65,2.26,2.68,1.45,3.15,1.63,4.06,2.39,1.64,
February,0.72,0.43,3.19,3.65,1.59,2.36,1.74,2.53,1.66,0.97,1.02,
March,1.41,1.10,2.39,1.69,1.13,1.79,0.50,1.76,1.80,0.17,1.38,
April,3.28,1.64,3.54,1.13,1.96,1.84,3.03,2.29,1.60,1.08,1.83,
May,2.02,2.17,0.99,1.54,3.30,2.12,1.47,0.92,1.62,1.18,3.01,
June,2.08,0.66,1.26,0.91,1.29,0.82,3.54,4.54,2.66,1.19,1.41,
July,3.45,0.45,4.74,2.82,1.70,1.86,1.55,2.79,1.79,3.03,4.87,
August,1.99,1.61,1.93,2.54,2.17,3.05,2.10,2.97,1.41,1.56,3.39,
September,2.15,1.00,3.66,1.33,2.83,3.93,0.91,4.88,0.98,0.86,7.30,
October,1.22,2.02,1.38,3.35,4.35,2.20,2.62,2.72,2.99,3.63,1.39,
November,0.92,1.99,2.11,4.14,1.82,3.90,3.72,5.31,3.40,4.01,4.00,
December,3.26,2.00,3.17,3.52,2.52,3.85,1.11,2.26,3.73,5.41,2.43,
Total,24.93,17.65,34.01,28.88,27.34,29.17,25.44,34.60,27.70,25.48,33.67,
Calc annual,24.93,17.65,34.01,28.88,27.34,29.17,25.44,34.60,27.70,25.48,33.67,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
