"WIMBORNE, GLEN ASHTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1615,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,4.88,2.38,5.70,1.50,4.30,
February,,,,,,,2.95,3.39,2.73,1.35,0.78,
March,,,,,,,0.59,3.62,2.85,0.14,1.08,
April,,,,,,,4.35,2.14,1.59,0.78,2.43,
May,,,,,,,2.38,0.89,1.98,2.28,2.70,
June,,,,,,,2.79,2.52,2.26,1.57,0.41,
July,,,,,,,1.41,3.01,1.27,1.18,1.67,
August,,,,,,,1.00,3.83,3.14,1.60,3.96,
September,,,,,,,0.82,5.89,2.34,0.60,3.68,
October,,,,,,,4.77,2.60,7.89,4.18,2.15,
November,,,,,,,10.55,3.09,3.40,9.36,6.40,
December,,,,,,,0.90,4.76,2.68,7.24,4.54,
Total,,,,,,,37.39,38.12,37.83,31.78,34.10,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,37.39,38.12,37.83,31.78,34.10,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
