"STOURPORT, DUNLEY HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2395,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,4.66,
February,,,,,,,,,,,0.48,
March,,,,,,,,,,,2.34,
April,,,,,,,,,,,2.61,
May,,,,,,,,,,,2.55,
June,,,,,,,,,,,1.21,
July,,,,,,,,,,,3.09,
August,,,,,,,,,,,3.10,
September,,,,,,,,,,,2.96,
October,,,,,,,,,,,3.42,
November,,,,,,,,,,,3.20,
December,,,,,,,,,,,3.43,
Total,,,,,,,,,,,33.05,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.05,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,
