"BISHOPTON, INGLISTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5300,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.29,8.08,5.36,5.04,5.86,5.52,7.65,6.12,12.42,2.10,6.44,
February,7.55,1.44,5.37,5.49,0.75,4.25,6.26,3.03,4.92,2.38,0.25,
March,4.50,6.96,2.13,2.23,0.98,2.41,3.48,4.05,5.69,0.90,3.44,
April,1.58,0.95,3.41,4.04,2.48,5.68,2.46,2.77,1.89,1.06,1.69,
May,5.15,2.98,3.53,1.51,5.07,6.92,3.70,2.81,2.30,3.45,2.10,
June,1.62,0.47,1.73,1.19,2.42,0.56,2.63,4.44,5.77,2.87,2.57,
July,3.32,4.49,3.04,4.36,3.53,1.93,2.46,3.97,3.05,3.71,3.10,
August,5.37,5.88,2.81,5.63,3.13,3.80,3.46,5.91,4.92,6.35,5.65,
September,2.37,1.80,2.19,7.70,4.63,3.71,3.33,6.22,3.95,1.36,3.91,
October,1.91,5.07,2.46,5.80,3.48,4.37,8.20,6.16,8.64,5.80,6.88,
November,5.75,3.72,3.67,3.92,4.01,0.93,7.22,4.92,7.00,7.52,5.88,
December,4.58,7.03,4.76,3.79,9.18,3.66,2.12,1.75,5.51,11.46,4.96,
Total,49.99,48.87,40.46,50.70,45.52,43.74,52.97,52.15,66.06,48.96,46.87,
Calc annual,49.99,48.87,40.46,50.70,45.52,43.74,52.97,52.15,66.06,48.96,46.87,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
