"HIGHAM WATER WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,416,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.62,2.10,3.15,1.14,2.89,1.69,2.51,2.64,2.48,1.06,2.45,
February,0.55,0.97,1.84,3.36,0.89,3.14,2.56,3.55,1.00,0.61,0.82,
March,0.75,1.41,1.85,2.06,0.91,1.03,0.15,2.90,1.95,0.07,1.33,
April,3.34,1.69,2.70,1.54,3.76,1.82,4.96,1.74,1.78,1.52,1.21,
May,0.89,1.94,0.73,2.73,2.51,2.44,0.98,1.01,2.50,1.10,4.89,
June,2.49,0.33,1.03,0.97,2.64,0.35,2.57,2.63,3.06,1.00,0.76,
July,4.24,0.14,3.25,0.85,2.83,3.44,1.79,3.45,1.97,1.01,2.41,
August,1.62,0.87,1.86,1.81,2.26,3.45,1.80,5.03,3.11,2.18,2.76,
September,5.29,1.37,3.03,1.53,2.00,2.18,0.58,4.57,0.48,0.17,3.53,
October,0.89,0.98,1.62,5.80,3.43,3.28,2.81,1.29,3.64,2.98,1.05,
November,0.81,2.10,1.37,2.36,3.71,2.45,5.06,2.33,2.63,5.79,4.03,
December,2.51,1.12,3.21,2.04,3.32,2.58,0.88,4.06,3.07,5.14,2.19,
Total,26.00,15.02,25.64,26.19,31.15,27.85,26.65,35.20,27.67,22.63,27.43,
Calc annual,26.00,15.02,25.64,26.19,31.15,27.85,26.65,35.20,27.67,22.63,27.43,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
