"KILPATRICK HILLS, LOCH COCHNO",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5339,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.00,9.78,5.81,6.33,6.26,5.21,8.10,5.85,12.38,3.00,8.29,
February,6.11,2.06,4.72,6.92,1.38,4.95,9.68,3.22,5.70,2.38,0.40,
March,5.57,7.14,2.72,1.50,1.29,1.90,4.35,5.31,6.20,1.04,1.21,
April,3.95,1.36,2.74,4.18,2.79,5.93,3.13,5.35,2.57,1.23,1.78,
May,5.85,2.70,5.44,2.98,5.15,6.91,3.36,3.55,2.00,3.72,3.32,
June,3.42,0.90,2.33,1.59,3.11,1.72,5.12,4.85,6.95,2.65,2.64,
July,6.61,3.36,2.88,6.52,5.33,2.13,3.27,3.86,5.25,5.33,4.87,
August,6.74,9.12,3.68,8.01,6.82,4.36,3.73,6.31,8.45,7.19,6.56,
September,3.72,3.34,3.15,8.55,5.82,5.29,3.66,5.56,4.99,3.06,4.67,
October,2.04,5.60,3.00,8.17,4.32,4.43,9.01,8.35,8.98,7.02,7.06,
November,5.56,4.23,5.06,3.80,4.37,1.12,6.60,3.60,8.07,8.77,7.15,
December,5.30,10.10,3.89,3.01,7.58,4.40,3.40,1.70,4.72,12.37,6.25,
Total,60.87,59.69,45.42,61.56,54.22,48.35,63.41,57.51,76.26,57.76,54.20,
Calc annual,60.87,59.69,45.42,61.56,54.22,48.35,63.41,57.51,76.26,57.76,54.20,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,
